time_h,RFU,compound
3.650027778,9026,phenylester
3.650027778,8772,phenylester
3.650027778,2546,methylester
3.650027778,2009,methylester
3.650027778,1767,methylester
3.650027778,3077,metronidazole_ester
3.650027778,2429,metronidazole_ester
3.650027778,2497,metronidazole_ester
3.650027778,3139,sulfurylester
3.650027778,2514,sulfurylester
3.650027778,2145,sulfurylester
3.650027778,8512,none
3.650027778,8287,none
3.650027778,8524,none
3.650027778,325,Media_control
3.650027778,320,Media_control
3.650027778,291,Media_control
3.666694444,9948,carboxylate
3.666694444,9065,carboxylate
3.666694444,8908,carboxylate
3.666694444,9397,phenylester
3.666694444,8943,phenylester
3.666694444,8713,phenylester
3.666694444,2623,methylester
3.666694444,2089,methylester
3.666694444,1824,methylester
3.666694444,3183,metronidazole_ester
3.666694444,2492,metronidazole_ester
3.666694444,2563,metronidazole_ester
3.666694444,3298,sulfurylester
3.666694444,2650,sulfurylester
3.666694444,2222,sulfurylester
3.666694444,8465,none
3.666694444,8285,none
3.666694444,8459,none
3.666694444,320,Media_control
3.666694444,315,Media_control
3.666694444,301,Media_control
3.683361111,9964,carboxylate
3.683361111,9046,carboxylate
3.683361111,8910,carboxylate
3.683361111,9395,phenylester
3.683361111,8942,phenylester
3.683361111,8886,phenylester
3.683361111,2752,methylester
3.683361111,2214,methylester
3.683361111,1920,methylester
3.683361111,3246,metronidazole_ester
3.683361111,2567,metronidazole_ester
3.683361111,2602,metronidazole_ester
3.683361111,3439,sulfurylester
3.683361111,2763,sulfurylester
3.683361111,2312,sulfurylester
3.683361111,8591,none
3.683361111,8236,none
3.683361111,8510,none
3.683361111,333,Media_control
3.683361111,318,Media_control
3.683361111,289,Media_control
3.700027778,9961,carboxylate
3.700027778,9166,carboxylate
3.700027778,8913,carboxylate
3.700027778,9500,phenylester
3.700027778,9054,phenylester
3.700027778,8916,phenylester
3.700027778,2856,methylester
3.700027778,2303,methylester
3.700027778,2016,methylester
3.700027778,3347,metronidazole_ester
3.700027778,2635,metronidazole_ester
3.700027778,2676,metronidazole_ester
3.700027778,3583,sulfurylester
3.700027778,2891,sulfurylester
3.700027778,2449,sulfurylester
3.700027778,8578,none
3.700027778,8300,none
3.700027778,8515,none
3.700027778,326,Media_control
3.700027778,316,Media_control
3.700027778,300,Media_control
3.716694444,9976,carboxylate
3.716694444,9153,carboxylate
3.716694444,8987,carboxylate
3.716694444,9529,phenylester
3.716694444,9010,phenylester
3.716694444,8848,phenylester
3.716694444,2996,methylester
3.716694444,2411,methylester
3.716694444,2085,methylester
3.716694444,3434,metronidazole_ester
3.716694444,2707,metronidazole_ester
3.716694444,2762,metronidazole_ester
3.716694444,3691,sulfurylester
3.716694444,2992,sulfurylester
3.716694444,2591,sulfurylester
3.716694444,8628,none
3.716694444,8400,none
3.716694444,8561,none
3.716694444,324,Media_control
3.716694444,320,Media_control
3.716694444,309,Media_control
3.733361111,10053,carboxylate
3.733361111,9116,carboxylate
3.733361111,9011,carboxylate
3.733361111,9478,phenylester
3.733361111,8969,phenylester
3.733361111,8868,phenylester
3.733361111,3091,methylester
3.733361111,2483,methylester
3.733361111,2179,methylester
3.733361111,3538,metronidazole_ester
3.733361111,2781,metronidazole_ester
3.733361111,2814,metronidazole_ester
3.733361111,3847,sulfurylester
3.733361111,3159,sulfurylester
3.733361111,2660,sulfurylester
3.733361111,8627,none
3.733361111,8284,none
3.733361111,8611,none
3.733361111,340,Media_control
3.733361111,316,Media_control
3.733361111,301,Media_control
3.750027778,10036,carboxylate
3.750027778,9051,carboxylate
3.750027778,9058,carboxylate
3.750027778,9541,phenylester
3.750027778,8993,phenylester
3.750027778,8941,phenylester
3.750027778,3271,methylester
3.750027778,2619,methylester
3.750027778,2293,methylester
3.750027778,3587,metronidazole_ester
3.750027778,2859,metronidazole_ester
3.750027778,2914,metronidazole_ester
3.750027778,3987,sulfurylester
3.750027778,3293,sulfurylester
3.750027778,2795,sulfurylester
3.750027778,8636,none
3.750027778,8351,none
3.750027778,8597,none
3.750027778,337,Media_control
3.750027778,321,Media_control
3.750027778,303,Media_control
3.766694444,10040,carboxylate
3.766694444,9070,carboxylate
3.766694444,8985,carboxylate
3.766694444,9485,phenylester
3.766694444,9078,phenylester
3.766694444,8837,phenylester
3.766694444,3397,methylester
3.766694444,2743,methylester
3.766694444,2359,methylester
3.766694444,3706,metronidazole_ester
3.766694444,2919,metronidazole_ester
3.766694444,3009,metronidazole_ester
3.766694444,4180,sulfurylester
3.766694444,3429,sulfurylester
3.766694444,2867,sulfurylester
3.766694444,8651,none
3.766694444,8270,none
3.766694444,8637,none
3.766694444,333,Media_control
3.766694444,316,Media_control
3.766694444,294,Media_control
3.783361111,10029,carboxylate
3.783361111,9117,carboxylate
3.783361111,8970,carboxylate
3.783361111,9632,phenylester
3.783361111,9075,phenylester
3.783361111,8892,phenylester
3.783361111,3471,methylester
3.783361111,2839,methylester
3.783361111,2474,methylester
3.783361111,3820,metronidazole_ester
3.783361111,3029,metronidazole_ester
3.783361111,3040,metronidazole_ester
3.783361111,4384,sulfurylester
3.783361111,3559,sulfurylester
3.783361111,3012,sulfurylester
3.783361111,8629,none
3.783361111,8346,none
3.783361111,8692,none
3.783361111,331,Media_control
3.783361111,318,Media_control
3.783361111,303,Media_control
3.800027778,10037,carboxylate
3.800027778,9092,carboxylate
3.800027778,8963,carboxylate
3.800027778,9556,phenylester
3.800027778,9066,phenylester
3.800027778,8913,phenylester
3.800027778,3657,methylester
3.800027778,2951,methylester
3.800027778,2601,methylester
3.800027778,3903,metronidazole_ester
3.800027778,3085,metronidazole_ester
3.800027778,3126,metronidazole_ester
3.800027778,4539,sulfurylester
3.800027778,3718,sulfurylester
3.800027778,3164,sulfurylester
3.800027778,8620,none
3.800027778,8359,none
3.800027778,8621,none
3.800027778,332,Media_control
3.800027778,312,Media_control
3.800027778,299,Media_control
3.816694444,10022,carboxylate
3.816694444,9143,carboxylate
3.816694444,9032,carboxylate
3.816694444,9584,phenylester
3.816694444,9051,phenylester
3.816694444,8922,phenylester
3.816694444,3811,methylester
3.816694444,3143,methylester
3.816694444,2748,methylester
3.816694444,3958,metronidazole_ester
3.816694444,3167,metronidazole_ester
3.816694444,3239,metronidazole_ester
3.816694444,4718,sulfurylester
3.816694444,3872,sulfurylester
3.816694444,3313,sulfurylester
3.816694444,8708,none
3.816694444,8336,none
3.816694444,8714,none
3.816694444,327,Media_control
3.816694444,319,Media_control
3.816694444,297,Media_control
3.833361111,10048,carboxylate
3.833361111,9112,carboxylate
3.833361111,8941,carboxylate
3.833361111,9531,phenylester
3.833361111,9022,phenylester
3.833361111,8869,phenylester
3.833361111,3961,methylester
3.833361111,3242,methylester
3.833361111,2834,methylester
3.833361111,4054,metronidazole_ester
3.833361111,3261,metronidazole_ester
3.833361111,3279,metronidazole_ester
3.833361111,4868,sulfurylester
3.833361111,4029,sulfurylester
3.833361111,3478,sulfurylester
3.833361111,8680,none
3.833361111,8293,none
3.833361111,8585,none
3.833361111,326,Media_control
3.833361111,315,Media_control
3.833361111,295,Media_control
3.850027778,9996,carboxylate
3.850027778,9135,carboxylate
3.850027778,9043,carboxylate
3.850027778,9646,phenylester
3.850027778,9093,phenylester
3.850027778,9028,phenylester
3.850027778,4144,methylester
3.850027778,3416,methylester
3.850027778,2979,methylester
3.850027778,4214,metronidazole_ester
3.850027778,3342,metronidazole_ester
3.850027778,3399,metronidazole_ester
3.850027778,5095,sulfurylester
3.850027778,4175,sulfurylester
3.850027778,3617,sulfurylester
3.850027778,8642,none
3.850027778,8345,none
3.850027778,8663,none
3.850027778,327,Media_control
3.850027778,325,Media_control
3.850027778,297,Media_control
3.866694444,10010,carboxylate
3.866694444,9151,carboxylate
3.866694444,9015,carboxylate
3.866694444,9626,phenylester
3.866694444,8970,phenylester
3.866694444,8902,phenylester
3.866694444,4278,methylester
3.866694444,3497,methylester
3.866694444,3064,methylester
3.866694444,4263,metronidazole_ester
3.866694444,3411,metronidazole_ester
3.866694444,3484,metronidazole_ester
3.866694444,5247,sulfurylester
3.866694444,4360,sulfurylester
3.866694444,3779,sulfurylester
3.866694444,8649,none
3.866694444,8300,none
3.866694444,8669,none
3.866694444,333,Media_control
3.866694444,311,Media_control
3.866694444,309,Media_control
3.883361111,10067,carboxylate
3.883361111,9098,carboxylate
3.883361111,9010,carboxylate
3.883361111,9582,phenylester
3.883361111,9101,phenylester
3.883361111,8973,phenylester
3.883361111,4445,methylester
3.883361111,3709,methylester
3.883361111,3228,methylester
3.883361111,4402,metronidazole_ester
3.883361111,3515,metronidazole_ester
3.883361111,3567,metronidazole_ester
3.883361111,5496,sulfurylester
3.883361111,4561,sulfurylester
3.883361111,3868,sulfurylester
3.883361111,8646,none
3.883361111,8321,none
3.883361111,8665,none
3.883361111,331,Media_control
3.883361111,319,Media_control
3.883361111,299,Media_control
3.900027778,9993,carboxylate
3.900027778,9109,carboxylate
3.900027778,8968,carboxylate
3.900027778,9617,phenylester
3.900027778,9063,phenylester
3.900027778,8927,phenylester
3.900027778,4674,methylester
3.900027778,3819,methylester
3.900027778,3386,methylester
3.900027778,4519,metronidazole_ester
3.900027778,3614,metronidazole_ester
3.900027778,3648,metronidazole_ester
3.900027778,5678,sulfurylester
3.900027778,4693,sulfurylester
3.900027778,4079,sulfurylester
3.900027778,8666,none
3.900027778,8296,none
3.900027778,8614,none
3.900027778,336,Media_control
3.900027778,310,Media_control
3.900027778,295,Media_control
3.916694444,10082,carboxylate
3.916694444,9167,carboxylate
3.916694444,9113,carboxylate
3.916694444,9604,phenylester
3.916694444,9163,phenylester
3.916694444,9037,phenylester
3.916694444,4849,methylester
3.916694444,3959,methylester
3.916694444,3506,methylester
3.916694444,4585,metronidazole_ester
3.916694444,3700,metronidazole_ester
3.916694444,3795,metronidazole_ester
3.916694444,5912,sulfurylester
3.916694444,4887,sulfurylester
3.916694444,4248,sulfurylester
3.916694444,8709,none
3.916694444,8273,none
3.916694444,8618,none
3.916694444,332,Media_control
3.916694444,309,Media_control
3.916694444,301,Media_control
3.933361111,10026,carboxylate
3.933361111,9077,carboxylate
3.933361111,9072,carboxylate
3.933361111,9637,phenylester
3.933361111,9073,phenylester
3.933361111,9059,phenylester
3.933361111,4998,methylester
3.933361111,4099,methylester
3.933361111,3649,methylester
3.933361111,4738,metronidazole_ester
3.933361111,3766,metronidazole_ester
3.933361111,3828,metronidazole_ester
3.933361111,6094,sulfurylester
3.933361111,5016,sulfurylester
3.933361111,4390,sulfurylester
3.933361111,8682,none
3.933361111,8278,none
3.933361111,8643,none
3.933361111,328,Media_control
3.933361111,317,Media_control
3.933361111,295,Media_control
3.950027778,9965,carboxylate
3.950027778,9188,carboxylate
3.950027778,8934,carboxylate
3.950027778,9584,phenylester
3.950027778,9149,phenylester
3.950027778,9035,phenylester
3.950027778,5175,methylester
3.950027778,4296,methylester
3.950027778,3802,methylester
3.950027778,4864,metronidazole_ester
3.950027778,3902,metronidazole_ester
3.950027778,3926,metronidazole_ester
3.950027778,6393,sulfurylester
3.950027778,5269,sulfurylester
3.950027778,4595,sulfurylester
3.950027778,8636,none
3.950027778,8338,none
3.950027778,8655,none
3.950027778,328,Media_control
3.950027778,320,Media_control
3.950027778,301,Media_control
3.966694444,10065,carboxylate
3.966694444,9120,carboxylate
3.966694444,9044,carboxylate
3.966694444,9608,phenylester
3.966694444,8985,phenylester
3.966694444,8988,phenylester
3.966694444,5359,methylester
3.966694444,4442,methylester
3.966694444,3902,methylester
3.966694444,4913,metronidazole_ester
3.966694444,3944,metronidazole_ester
3.966694444,4029,metronidazole_ester
3.966694444,6593,sulfurylester
3.966694444,5398,sulfurylester
3.966694444,4796,sulfurylester
3.966694444,8686,none
3.966694444,8279,none
3.966694444,8661,none
3.966694444,324,Media_control
3.966694444,316,Media_control
3.966694444,302,Media_control
3.983361111,10112,carboxylate
3.983361111,9083,carboxylate
3.983361111,9006,carboxylate
3.983361111,9613,phenylester
3.983361111,9029,phenylester
3.983361111,9017,phenylester
3.983361111,5638,methylester
3.983361111,4664,methylester
3.983361111,4084,methylester
3.983361111,5054,metronidazole_ester
3.983361111,4050,metronidazole_ester
3.983361111,4156,metronidazole_ester
3.983361111,6866,sulfurylester
3.983361111,5663,sulfurylester
3.983361111,5017,sulfurylester
3.983361111,8742,none
3.983361111,8314,none
3.983361111,8640,none
3.983361111,327,Media_control
3.983361111,313,Media_control
3.983361111,300,Media_control
4.000027778,10053,carboxylate
4.000027778,9149,carboxylate
4.000027778,9009,carboxylate
4.000027778,9608,phenylester
4.000027778,9101,phenylester
4.000027778,8974,phenylester
4.000027778,5742,methylester
4.000027778,4846,methylester
4.000027778,4229,methylester
4.000027778,5122,metronidazole_ester
4.000027778,4112,metronidazole_ester
4.000027778,4200,metronidazole_ester
4.000027778,7104,sulfurylester
4.000027778,5926,sulfurylester
4.000027778,5116,sulfurylester
4.000027778,8704,none
4.000027778,8362,none
4.000027778,8642,none
4.000027778,330,Media_control
4.000027778,322,Media_control
4.000027778,294,Media_control
4.016694444,10134,carboxylate
4.016694444,9195,carboxylate
4.016694444,9022,carboxylate
4.016694444,9705,phenylester
4.016694444,9103,phenylester
4.016694444,8924,phenylester
4.016694444,5927,methylester
4.016694444,5062,methylester
4.016694444,4412,methylester
4.016694444,5207,metronidazole_ester
4.016694444,4246,metronidazole_ester
4.016694444,4311,metronidazole_ester
4.016694444,7326,sulfurylester
4.016694444,6153,sulfurylester
4.016694444,5374,sulfurylester
4.016694444,8808,none
4.016694444,8381,none
4.016694444,8736,none
4.016694444,342,Media_control
4.016694444,321,Media_control
4.016694444,290,Media_control
4.033361111,10063,carboxylate
4.033361111,9124,carboxylate
4.033361111,9036,carboxylate
4.033361111,9624,phenylester
4.033361111,9045,phenylester
4.033361111,8997,phenylester
4.033361111,6137,methylester
4.033361111,5199,methylester
4.033361111,4550,methylester
4.033361111,5370,metronidazole_ester
4.033361111,4352,metronidazole_ester
4.033361111,4434,metronidazole_ester
4.033361111,7465,sulfurylester
4.033361111,6244,sulfurylester
4.033361111,5596,sulfurylester
4.033361111,8676,none
4.033361111,8405,none
4.033361111,8680,none
4.033361111,330,Media_control
4.033361111,326,Media_control
4.033361111,300,Media_control
4.050027778,10127,carboxylate
4.050027778,9222,carboxylate
4.050027778,9005,carboxylate
4.050027778,9576,phenylester
4.050027778,9030,phenylester
4.050027778,8989,phenylester
4.050027778,6349,methylester
4.050027778,5408,methylester
4.050027778,4700,methylester
4.050027778,5449,metronidazole_ester
4.050027778,4450,metronidazole_ester
4.050027778,4522,metronidazole_ester
4.050027778,7795,sulfurylester
4.050027778,6566,sulfurylester
4.050027778,5740,sulfurylester
4.050027778,8781,none
4.050027778,8330,none
4.050027778,8671,none
4.050027778,330,Media_control
4.050027778,318,Media_control
4.050027778,305,Media_control
4.066694444,9983,carboxylate
4.066694444,9155,carboxylate
4.066694444,9009,carboxylate
4.066694444,9643,phenylester
4.066694444,9073,phenylester
4.066694444,9048,phenylester
4.066694444,6507,methylester
4.066694444,5653,methylester
4.066694444,4938,methylester
4.066694444,5515,metronidazole_ester
4.066694444,4536,metronidazole_ester
4.066694444,4604,metronidazole_ester
4.066694444,7908,sulfurylester
4.066694444,6705,sulfurylester
4.066694444,5997,sulfurylester
4.066694444,8761,none
